observationUnitName	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	Budflush2	Shoots3	Syllep1	Circum2	Height2	REP	Height1	Circum1
661300521	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2004	2004-03-21T01:00:00Z	95.818603549309998							
661300521	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2004	2004-01-01T01:00:00Z								75.64
661300521	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2004	2004-12-01T01:00:00Z				164.31				
661300521	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2004	2004-01-01T01:00:00Z							305.89999999999998	
661300521	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2004	2004-12-01T01:00:00Z					626.4			
661300521	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2004	2004-01-01T01:00:00Z			36.4					
661300521	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2004	2004-12-01T01:00:00Z						6		
661300521	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2005	2005-05-01T02:00:00Z		15.784728999999999						
661300521	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2005	2005-05-01T02:00:00Z						6		
661300322	gnpis.lot:'661300322'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzRISVZNWQ==	661300322	661300322	2004	2004-03-21T01:00:00Z	91.568433460674598							
661300322	gnpis.lot:'661300322'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzRISVZNWQ==	661300322	661300322	2004	2004-01-01T01:00:00Z								58.36
661300322	gnpis.lot:'661300322'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzRISVZNWQ==	661300322	661300322	2004	2004-12-01T01:00:00Z				123.24				
661300322	gnpis.lot:'661300322'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzRISVZNWQ==	661300322	661300322	2004	2004-01-01T01:00:00Z							288.89999999999998	
661300322	gnpis.lot:'661300322'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzRISVZNWQ==	661300322	661300322	2004	2004-12-01T01:00:00Z					541.70000000000005			
661300322	gnpis.lot:'661300322'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzRISVZNWQ==	661300322	661300322	2004	2004-01-01T01:00:00Z			27.567					
661300322	gnpis.lot:'661300322'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzRISVZNWQ==	661300322	661300322	2004	2004-12-01T01:00:00Z						6		
661300322	gnpis.lot:'661300322'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzRISVZNWQ==	661300322	661300322	2005	2005-05-01T02:00:00Z		23.571025000000006						
661300322	gnpis.lot:'661300322'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzRISVZNWQ==	661300322	661300322	2005	2005-05-01T02:00:00Z						6		
661300581	gnpis.lot:'661300581'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JFV1NESA==	661300581	661300581	2004	2004-03-21T01:00:00Z	90.336127076852506							
661300581	gnpis.lot:'661300581'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JFV1NESA==	661300581	661300581	2004	2004-01-01T01:00:00Z								51.03
661300581	gnpis.lot:'661300581'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JFV1NESA==	661300581	661300581	2004	2004-12-01T01:00:00Z				132.66				
661300581	gnpis.lot:'661300581'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JFV1NESA==	661300581	661300581	2004	2004-01-01T01:00:00Z							279.39999999999998	
661300581	gnpis.lot:'661300581'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JFV1NESA==	661300581	661300581	2004	2004-12-01T01:00:00Z					579.9			
661300581	gnpis.lot:'661300581'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JFV1NESA==	661300581	661300581	2004	2004-01-01T01:00:00Z			14.9					
661300581	gnpis.lot:'661300581'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JFV1NESA==	661300581	661300581	2004	2004-12-01T01:00:00Z						6		
661300581	gnpis.lot:'661300581'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JFV1NESA==	661300581	661300581	2005	2005-05-01T02:00:00Z		13.549761						
661300581	gnpis.lot:'661300581'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JFV1NESA==	661300581	661300581	2005	2005-05-01T02:00:00Z						6		
661300442	gnpis.lot:'661300442'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBQU0wSw==	661300442	661300442	2004	2004-03-21T01:00:00Z	92.985270215976698							
661300442	gnpis.lot:'661300442'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBQU0wSw==	661300442	661300442	2004	2004-01-01T01:00:00Z								47.37
661300442	gnpis.lot:'661300442'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBQU0wSw==	661300442	661300442	2004	2004-12-01T01:00:00Z				118.5				
661300442	gnpis.lot:'661300442'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBQU0wSw==	661300442	661300442	2004	2004-01-01T01:00:00Z							271.2	
661300442	gnpis.lot:'661300442'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBQU0wSw==	661300442	661300442	2004	2004-12-01T01:00:00Z					548			
661300442	gnpis.lot:'661300442'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBQU0wSw==	661300442	661300442	2004	2004-01-01T01:00:00Z			12.733000000000001					
661300442	gnpis.lot:'661300442'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBQU0wSw==	661300442	661300442	2004	2004-01-01T01:00:00Z						6		
661300442	gnpis.lot:'661300442'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBQU0wSw==	661300442	661300442	2005	2005-05-01T02:00:00Z		13.957696000000002						
661300442	gnpis.lot:'661300442'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBQU0wSw==	661300442	661300442	2005	2005-05-01T02:00:00Z						6		
661300248	gnpis.lot:'661300248'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhUQ0dQSA==	661300248	661300248	2004	2004-03-21T01:00:00Z	94.818603549309998							
661300248	gnpis.lot:'661300248'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhUQ0dQSA==	661300248	661300248	2004	2004-01-01T01:00:00Z								53.27
661300248	gnpis.lot:'661300248'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhUQ0dQSA==	661300248	661300248	2004	2004-12-01T01:00:00Z				131.83000000000001				
661300248	gnpis.lot:'661300248'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhUQ0dQSA==	661300248	661300248	2004	2004-01-01T01:00:00Z							253	
661300248	gnpis.lot:'661300248'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhUQ0dQSA==	661300248	661300248	2004	2004-12-01T01:00:00Z					576.4			
661300248	gnpis.lot:'661300248'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhUQ0dQSA==	661300248	661300248	2004	2004-01-01T01:00:00Z			10.733000000000001					
661300248	gnpis.lot:'661300248'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhUQ0dQSA==	661300248	661300248	2004	2004-12-01T01:00:00Z						5		
661300248	gnpis.lot:'661300248'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhUQ0dQSA==	661300248	661300248	2005	2005-05-01T02:00:00Z		7.8624159999999987						
661300248	gnpis.lot:'661300248'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhUQ0dQSA==	661300248	661300248	2005	2005-05-01T02:00:00Z						5		
661300423	gnpis.lot:'661300423'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVODRYVg==	661300423	661300423	2004	2004-03-21T01:00:00Z	94.899967865392							
661300423	gnpis.lot:'661300423'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVODRYVg==	661300423	661300423	2004	2004-01-01T01:00:00Z								53.13
661300423	gnpis.lot:'661300423'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVODRYVg==	661300423	661300423	2004	2004-12-01T01:00:00Z				136.5				
661300423	gnpis.lot:'661300423'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVODRYVg==	661300423	661300423	2004	2004-01-01T01:00:00Z							289.39999999999998	
661300423	gnpis.lot:'661300423'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVODRYVg==	661300423	661300423	2004	2004-12-01T01:00:00Z					611.29999999999995			
661300423	gnpis.lot:'661300423'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVODRYVg==	661300423	661300423	2004	2004-01-01T01:00:00Z			17.567					
661300423	gnpis.lot:'661300423'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVODRYVg==	661300423	661300423	2004	2004-12-01T01:00:00Z						5		
661300423	gnpis.lot:'661300423'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVODRYVg==	661300423	661300423	2005	2005-05-01T02:00:00Z		8.5614760000000008						
661300423	gnpis.lot:'661300423'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVODRYVg==	661300423	661300423	2005	2005-05-01T02:00:00Z						5		
661300473	gnpis.lot:'661300473'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BYVEI0UA==	661300473	661300473	2004	2004-03-21T01:00:00Z	89.318603549309998							
661300473	gnpis.lot:'661300473'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BYVEI0UA==	661300473	661300473	2004	2004-01-01T01:00:00Z								47.89
661300473	gnpis.lot:'661300473'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BYVEI0UA==	661300473	661300473	2004	2004-12-01T01:00:00Z				117.79				
661300473	gnpis.lot:'661300473'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BYVEI0UA==	661300473	661300473	2004	2004-01-01T01:00:00Z							261.39999999999998	
661300473	gnpis.lot:'661300473'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BYVEI0UA==	661300473	661300473	2004	2004-12-01T01:00:00Z					529.70000000000005			
661300473	gnpis.lot:'661300473'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BYVEI0UA==	661300473	661300473	2004	2004-01-01T01:00:00Z			11.067					
661300473	gnpis.lot:'661300473'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BYVEI0UA==	661300473	661300473	2004	2004-12-01T01:00:00Z						6		
661300473	gnpis.lot:'661300473'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BYVEI0UA==	661300473	661300473	2005	2005-05-01T02:00:00Z		9.6969959999999986						
661300473	gnpis.lot:'661300473'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BYVEI0UA==	661300473	661300473	2005	2005-05-01T02:00:00Z						6		
661300292	gnpis.lot:'661300292'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVUMURPTw==	661300292	661300292	2004	2004-03-21T01:00:00Z	89.985270215976698							
661300292	gnpis.lot:'661300292'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVUMURPTw==	661300292	661300292	2004	2004-01-01T01:00:00Z								49.46
661300292	gnpis.lot:'661300292'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVUMURPTw==	661300292	661300292	2004	2004-12-01T01:00:00Z				129.19				
661300292	gnpis.lot:'661300292'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVUMURPTw==	661300292	661300292	2004	2004-01-01T01:00:00Z							261.5	
661300292	gnpis.lot:'661300292'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVUMURPTw==	661300292	661300292	2004	2004-12-01T01:00:00Z					567.1			
661300292	gnpis.lot:'661300292'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVUMURPTw==	661300292	661300292	2004	2004-01-01T01:00:00Z			19.233000000000001					
661300292	gnpis.lot:'661300292'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVUMURPTw==	661300292	661300292	2004	2004-12-01T01:00:00Z						6		
661300292	gnpis.lot:'661300292'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVUMURPTw==	661300292	661300292	2005	2005-05-01T02:00:00Z		18.352656						
661300292	gnpis.lot:'661300292'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVUMURPTw==	661300292	661300292	2005	2005-05-01T02:00:00Z						6		
661300456	gnpis.lot:'661300456'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BaSk1WUw==	661300456	661300456	2004	2004-03-21T01:00:00Z	95.318603549309998							
661300456	gnpis.lot:'661300456'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BaSk1WUw==	661300456	661300456	2004	2004-01-01T01:00:00Z								53.65
661300456	gnpis.lot:'661300456'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BaSk1WUw==	661300456	661300456	2004	2004-12-01T01:00:00Z				138.5				
661300456	gnpis.lot:'661300456'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BaSk1WUw==	661300456	661300456	2004	2004-01-01T01:00:00Z							280.39999999999998	
661300456	gnpis.lot:'661300456'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BaSk1WUw==	661300456	661300456	2004	2004-12-01T01:00:00Z					599			
661300456	gnpis.lot:'661300456'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BaSk1WUw==	661300456	661300456	2004	2004-01-01T01:00:00Z			22.733000000000001					
661300456	gnpis.lot:'661300456'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BaSk1WUw==	661300456	661300456	2004	2004-12-01T01:00:00Z						6		
661300456	gnpis.lot:'661300456'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BaSk1WUw==	661300456	661300456	2005	2005-05-01T02:00:00Z		17.791523999999999						
661300456	gnpis.lot:'661300456'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BaSk1WUw==	661300456	661300456	2005	2005-05-01T02:00:00Z						6		
661300489	gnpis.lot:'661300489'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BJTTVZUQ==	661300489	661300489	2004	2004-03-21T01:00:00Z	96.985270215976698							
661300489	gnpis.lot:'661300489'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BJTTVZUQ==	661300489	661300489	2004	2004-01-01T01:00:00Z								50.51
661300489	gnpis.lot:'661300489'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BJTTVZUQ==	661300489	661300489	2004	2004-12-01T01:00:00Z				132.74				
661300489	gnpis.lot:'661300489'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BJTTVZUQ==	661300489	661300489	2004	2004-01-01T01:00:00Z							248.5	
661300489	gnpis.lot:'661300489'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BJTTVZUQ==	661300489	661300489	2004	2004-12-01T01:00:00Z					554.20000000000005			
661300489	gnpis.lot:'661300489'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BJTTVZUQ==	661300489	661300489	2004	2004-01-01T01:00:00Z			18.399999999999999					
661300489	gnpis.lot:'661300489'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BJTTVZUQ==	661300489	661300489	2004	2004-12-01T01:00:00Z						6		
661300489	gnpis.lot:'661300489'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BJTTVZUQ==	661300489	661300489	2005	2005-05-01T02:00:00Z		15.928081000000001						
661300489	gnpis.lot:'661300489'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BJTTVZUQ==	661300489	661300489	2005	2005-05-01T02:00:00Z						6		
661300565	gnpis.lot:'661300565'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZLTFNIUw==	661300565	661300565	2004	2004-03-21T01:00:00Z	89.318603549309998							
661300565	gnpis.lot:'661300565'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZLTFNIUw==	661300565	661300565	2004	2004-01-01T01:00:00Z								45.8
661300565	gnpis.lot:'661300565'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZLTFNIUw==	661300565	661300565	2004	2004-12-01T01:00:00Z				122.32				
661300565	gnpis.lot:'661300565'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZLTFNIUw==	661300565	661300565	2004	2004-01-01T01:00:00Z							263.2	
661300565	gnpis.lot:'661300565'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZLTFNIUw==	661300565	661300565	2004	2004-12-01T01:00:00Z					510.9			
661300565	gnpis.lot:'661300565'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZLTFNIUw==	661300565	661300565	2004	2004-01-01T01:00:00Z			14.9					
661300565	gnpis.lot:'661300565'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZLTFNIUw==	661300565	661300565	2004	2004-12-01T01:00:00Z						6		
661300565	gnpis.lot:'661300565'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZLTFNIUw==	661300565	661300565	2005	2005-05-01T02:00:00Z		10.916415999999998						
661300565	gnpis.lot:'661300565'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZLTFNIUw==	661300565	661300565	2005	2005-05-01T02:00:00Z						6		
661300472	gnpis.lot:'661300472'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGRlEzUA==	661300472	661300472	2004	2004-03-21T01:00:00Z	92.985270215976698							
661300472	gnpis.lot:'661300472'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGRlEzUA==	661300472	661300472	2004	2004-01-01T01:00:00Z								59.41
661300472	gnpis.lot:'661300472'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGRlEzUA==	661300472	661300472	2004	2004-12-01T01:00:00Z				124.73				
661300472	gnpis.lot:'661300472'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGRlEzUA==	661300472	661300472	2004	2004-01-01T01:00:00Z							287.39999999999998	
661300472	gnpis.lot:'661300472'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGRlEzUA==	661300472	661300472	2004	2004-12-01T01:00:00Z					534			
661300472	gnpis.lot:'661300472'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGRlEzUA==	661300472	661300472	2004	2004-01-01T01:00:00Z			14.067					
661300472	gnpis.lot:'661300472'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGRlEzUA==	661300472	661300472	2004	2004-12-01T01:00:00Z						6		
661300472	gnpis.lot:'661300472'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGRlEzUA==	661300472	661300472	2005	2005-05-01T02:00:00Z		16.289295999999997						
661300472	gnpis.lot:'661300472'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGRlEzUA==	661300472	661300472	2005	2005-05-01T02:00:00Z						6		
661300548	gnpis.lot:'661300548'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0swQlRJTQ==	661300548	661300548	2004	2004-03-21T01:00:00Z	93.151936882643398							
661300548	gnpis.lot:'661300548'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0swQlRJTQ==	661300548	661300548	2004	2004-01-01T01:00:00Z								63.08
661300548	gnpis.lot:'661300548'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0swQlRJTQ==	661300548	661300548	2004	2004-12-01T01:00:00Z				137.43				
661300548	gnpis.lot:'661300548'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0swQlRJTQ==	661300548	661300548	2004	2004-01-01T01:00:00Z							318.7	
661300548	gnpis.lot:'661300548'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0swQlRJTQ==	661300548	661300548	2004	2004-12-01T01:00:00Z					573.70000000000005			
661300548	gnpis.lot:'661300548'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0swQlRJTQ==	661300548	661300548	2004	2004-01-01T01:00:00Z			15.567					
661300548	gnpis.lot:'661300548'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0swQlRJTQ==	661300548	661300548	2004	2004-01-01T01:00:00Z						5		
661300548	gnpis.lot:'661300548'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0swQlRJTQ==	661300548	661300548	2005	2005-05-01T02:00:00Z		10.569001						
661300548	gnpis.lot:'661300548'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0swQlRJTQ==	661300548	661300548	2005	2005-05-01T02:00:00Z						5		
661300531	gnpis.lot:'661300531'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdYOVFVSg==	661300531	661300531	2004	2004-03-21T01:00:00Z	92.799549755862699							
661300531	gnpis.lot:'661300531'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdYOVFVSg==	661300531	661300531	2004	2004-01-01T01:00:00Z								49.99
661300531	gnpis.lot:'661300531'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdYOVFVSg==	661300531	661300531	2004	2004-12-01T01:00:00Z				119.74				
661300531	gnpis.lot:'661300531'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdYOVFVSg==	661300531	661300531	2004	2004-01-01T01:00:00Z							253	
661300531	gnpis.lot:'661300531'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdYOVFVSg==	661300531	661300531	2004	2004-12-01T01:00:00Z					496.2			
661300531	gnpis.lot:'661300531'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdYOVFVSg==	661300531	661300531	2004	2004-01-01T01:00:00Z			19.067					
661300531	gnpis.lot:'661300531'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdYOVFVSg==	661300531	661300531	2004	2004-12-01T01:00:00Z						6		
661300531	gnpis.lot:'661300531'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdYOVFVSg==	661300531	661300531	2005	2005-05-01T02:00:00Z		12.124324000000001						
661300531	gnpis.lot:'661300531'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdYOVFVSg==	661300531	661300531	2005	2005-05-01T02:00:00Z						6		
661300302	gnpis.lot:'661300302'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pGQllPVQ==	661300302	661300302	2004	2004-03-21T01:00:00Z	95.768433460674601							
661300302	gnpis.lot:'661300302'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pGQllPVQ==	661300302	661300302	2004	2004-01-01T01:00:00Z								67.27
661300302	gnpis.lot:'661300302'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pGQllPVQ==	661300302	661300302	2004	2004-12-01T01:00:00Z				151.16				
661300302	gnpis.lot:'661300302'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pGQllPVQ==	661300302	661300302	2004	2004-01-01T01:00:00Z							309.89999999999998	
661300302	gnpis.lot:'661300302'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pGQllPVQ==	661300302	661300302	2004	2004-12-01T01:00:00Z					614.5			
661300302	gnpis.lot:'661300302'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pGQllPVQ==	661300302	661300302	2004	2004-01-01T01:00:00Z			31.733000000000001					
661300302	gnpis.lot:'661300302'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pGQllPVQ==	661300302	661300302	2004	2004-12-01T01:00:00Z						6		
661300302	gnpis.lot:'661300302'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pGQllPVQ==	661300302	661300302	2005	2005-05-01T02:00:00Z		16.443024999999999						
661300302	gnpis.lot:'661300302'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pGQllPVQ==	661300302	661300302	2005	2005-05-01T02:00:00Z						6		
661300463	gnpis.lot:'661300463'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01YSVNVUw==	661300463	661300463	2004	2004-03-21T01:00:00Z	86.485270215976698							
661300463	gnpis.lot:'661300463'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01YSVNVUw==	661300463	661300463	2004	2004-01-01T01:00:00Z								49.46
661300463	gnpis.lot:'661300463'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01YSVNVUw==	661300463	661300463	2004	2004-12-01T01:00:00Z				125.79				
661300463	gnpis.lot:'661300463'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01YSVNVUw==	661300463	661300463	2004	2004-01-01T01:00:00Z							266.5	
